pin14,year,month,price,class,sqftl,age,sqftb,rooms,bedrooms,basement,aircond,fireplace,attic,bathrooms,garage1,garage2,longitude,latitude,brick
13061130260000,1994,5,259000,211,6350,90,2522,12,6,1,0,0,0,2,1,0,-87.8059935,41.9908005,1
13061130260000,2013,12,355000,211,6350,90,2522,12,6,1,0,0,0,2,1,0,-87.8059935,41.9908005,1
13062230120000,1991,7,150500,202,5775,79,996,4,2,0,0,0,0,1,1,0,-87.7916309175391,41.9914270932907,0
13062230120000,1996,6,210000,202,5775,79,996,4,2,0,0,0,0,1,1,0,-87.7916309175391,41.9914270932907,0
13062230120000,2000,5,273000,202,5775,79,996,4,2,0,0,0,0,1,1,0,-87.7916309175391,41.9914270932907,0
13062230120000,2006,6,425000,202,5775,79,996,4,2,0,0,0,0,1,1,0,-87.7916309175391,41.9914270932907,0
13063190090000,2000,7,170000,202,3000,79,850,5,2,1,1,0,1,1,1,0,-87.8013915333709,41.983019752121,0
13063200220000,1997,10,265000,206,6150,110,2208,8,4,1,0,0,1,1.5,0,1,-87.8006746200631,41.9836707916649,0
13063200220000,2007,6,825000,206,6150,110,2208,8,4,1,0,0,1,1.5,0,1,-87.8006746200631,41.9836707916649,0
13071080340000,1995,6,159000,204,3600,46,1920,7,4,1,0,0,1,1.5,1,0,-87.797953752728,41.980388015719,1
13071080340000,2004,6,303000,204,3600,46,1920,7,4,1,0,0,1,1.5,1,0,-87.797953752728,41.980388015719,1
13071230220000,1996,10,205000,203,3162,44,1200,6,3,1,0,0,1,1.5,1,0,-87.802572,41.9776735,1
13071230220000,2003,10,265000,203,3162,44,1200,6,3,1,0,0,1,1.5,1,0,-87.802572,41.9776735,1
13071290480000,2004,5,280000,202,3701,52,922,5,2,1,1,1,0,2.5,1,0,-87.800157,41.976603,1
13071290480000,2016,6,265000,202,3701,52,922,5,2,1,1,1,0,2.5,1,0,-87.800157,41.976603,1
13071290580000,1993,12,115000,203,5000,53,1190,5,3,0,0,1,0,1.5,1,0,-87.8014215543466,41.9765908745921,1
13071290580000,2004,1,275000,203,5000,53,1190,5,3,0,0,1,0,1.5,1,0,-87.8014215543466,41.9765908745921,1
13071320230000,2000,6,183000,202,3440,50,988,5,2,1,0,0,0,1,0,1,-87.7998924614767,41.9761507478303,1
13071320230000,2001,1,238000,202,3440,50,988,5,2,1,0,0,0,1,0,1,-87.7998924614767,41.9761507478303,1
13071320230000,2009,12,250000,202,3440,50,988,5,2,1,0,0,0,1,0,1,-87.7998924614767,41.9761507478303,1
13072010120000,2007,10,302500,203,3600,46,1340,6,4,1,0,0,1,1.5,0,0,-87.794167,41.9817055,1
13072040380000,1993,10,150000,202,3720,49,974,5,3,1,1,0,1,1,0,1,-87.7917495,41.981176,1
13072040380000,2014,3,236000,202,3720,49,974,5,3,1,1,0,1,1,0,1,-87.7917495,41.981176,1
13072140260000,2004,7,240250,203,4092,78,1076,6,3,1,0,0,1,1,0,0,-87.7905623284947,41.9799307363776,0
13072140260000,2005,9,442500,203,4092,78,1076,6,3,1,0,0,1,1,0,0,-87.7905623284947,41.9799307363776,0
13072140260000,2015,9,387500,203,4092,78,1076,6,3,1,0,0,1,1,0,0,-87.7905623284947,41.9799307363776,0
13073110620000,1990,5,125000,203,4560,51,1088,5,3,1,0,0,0,1,1,0,-87.805101,41.9725775,1
13073110620000,1997,6,160000,203,4560,51,1088,5,3,1,0,0,0,1,1,0,-87.805101,41.9725775,1
13081110010000,2013,6,205000,203,3308,48,1012,5,3,1,0,0,1,1,0,1,-87.7850142502744,41.9800594866447,1
13081160190000,1994,9,128800,202,3100,45,827,4,2,1,0,0,0,1,0,1,-87.7874799464295,41.9778927514587,1
13081190130000,1996,11,175000,203,3720,32,1272,6,3,1,1,0,0,1.5,0,1,-87.7832345,41.9781765,1
13081250410000,2010,11,310000,211,5821,48,2520,7,4,1,0,0,0,2,0,1,-87.7862683068802,41.9764284301929,1
13082090340000,2002,4,170000,203,4030,81,1325,6,4,1,0,0,1,1.5,1,0,-87.7748101328149,41.9796602446183,0
13082090340000,2003,3,250000,203,4030,81,1325,6,4,1,0,0,1,1.5,1,0,-87.7748101328149,41.9796602446183,0
13082150310000,1990,6,127500,202,3125,45,969,5,2,1,0,0,0,1,0,1,-87.7687425,41.980506,1
13082150310000,1996,2,147500,202,3125,45,969,5,2,1,0,0,0,1,0,1,-87.7687425,41.980506,1
13082150310000,2013,6,216200,202,3125,45,969,5,2,1,0,0,0,1,0,1,-87.7687425,41.980506,1
13083060210000,1990,6,135000,203,4960,57,1023,6,3,1,0,0,0,1,0,1,-87.7875525,41.9742145,1
13083070370000,2004,6,320000,203,5206,56,1571,6,3,1,0,0,1,1.5,1,0,-87.7858345,41.973995,1
13083180820000,1991,8,134000,207,3250,52,981,5,2,1,1,0,0,1.5,1,0,-87.7848427675223,41.968713557482,1
13083230340000,2000,6,250500,211,3720,82,2396,12,6,1,0,0,1,2,0,1,-87.778630287589,41.9707827381594,0
13083230340000,2004,3,388000,211,3720,82,2396,12,6,1,0,0,1,2,0,1,-87.778630287589,41.9707827381594,0
13084010470000,1996,7,140500,203,3750,53,1304,5,3,1,0,0,1,1,0,1,-87.7763320247487,41.9754140969644,1
13084010470000,1998,12,158000,203,3750,53,1304,5,3,1,0,0,1,1,0,1,-87.7763320247487,41.9754140969644,1
13084010470000,2014,6,215000,203,3750,53,1304,5,3,1,0,0,1,1,0,1,-87.7763320247487,41.9754140969644,1
13084020270000,2005,11,525000,202,3720,80,972,5,2,1,0,0,0,2,0,1,-87.7749077051771,41.9750027708181,1
13084020270000,2006,4,477000,202,3720,80,972,5,2,1,0,0,0,2,0,1,-87.7749077051771,41.9750027708181,1
13084130200000,1990,3,206000,211,5580,87,2178,10,4,1,0,0,0,2,0,1,-87.772512406145,41.9734309930863,1
13084130200000,2014,5,365000,211,5580,87,2178,10,4,1,0,0,0,2,0,1,-87.772512406145,41.9734309930863,1
13084140350000,2011,7,225000,211,3720,81,2350,8,4,1,0,0,0,2,0,0,-87.7713135,41.9726685,1
13084150030000,1998,9,150000,211,3720,78,2090,8,4,1,1,0,0,2,0,0,-87.7705975393906,41.9735072501396,1
13084150030000,2016,10,361000,211,3720,78,2090,8,4,1,1,0,0,2,0,0,-87.7705975393906,41.9735072501396,1
13084150070000,1994,5,200000,211,3720,76,2946,9,5,1,0,0,0,2,0,1,-87.7706042497262,41.973178014969,1
13084150070000,2015,7,379000,211,3720,76,2946,9,5,1,0,0,0,2,0,1,-87.7706042497262,41.973178014969,1
13084160340000,1990,12,115000,202,3660,55,834,4,2,1,0,0,1,1.5,0,1,-87.769426632946,41.9722102243719,1
13084160340000,2016,6,285000,202,3660,55,834,4,2,1,0,0,1,1.5,0,1,-87.769426632946,41.9722102243719,1
13084210610000,2008,6,290000,202,3720,49,979,4,2,0,0,0,0,1,0,0,-87.7706555960426,41.9714672590806,0
13084270030000,2015,1,245000,203,6250,80,1220,5,2,1,0,0,1,1,0,1,-87.7722736995885,41.9692716008231,1
13084300110000,2009,11,310000,211,3960,78,2328,6,4,0,0,0,0,2,0,0,-87.7754117687906,41.9683029719717,0
13092070120000,2010,10,350000,205,4410,64,1248,5,3,0,0,0,0,1,1,0,-87.7497461808132,41.9803044268088,0
13092110760000,2012,5,253000,207,5025,51,1508,6,3,1,1,0,1,1,0,1,-87.7514674968378,41.9796949000264,1
13092260280000,2008,3,250000,203,4380,48,1252,5,3,1,1,1,0,1.5,0,1,-87.749722,41.977475,1
13092260280000,2009,6,320000,203,4380,48,1252,5,3,1,1,1,0,1.5,0,1,-87.749722,41.977475,1
13093080330000,1993,6,172000,211,3750,79,2016,6,4,0,0,0,0,2,1,0,-87.7609500267702,41.9736282435744,0
13094000420000,1995,10,130000,203,3402,45,1091,5,2,1,0,1,0,1,1,0,-87.7569539991785,41.9749679742353,1
13094000420000,2003,10,277000,203,3402,45,1091,5,2,1,0,1,0,1,1,0,-87.7569539991785,41.9749679742353,1
13094100370000,2002,10,207000,202,3750,81,792,3,2,0,0,0,0,1,0,1,-87.7509459736217,41.9728167579355,0
13094100370000,2006,5,295000,202,3750,81,792,3,2,0,0,0,0,1,0,1,-87.7509459736217,41.9728167579355,0
13094100370000,2006,12,300000,202,3750,81,792,3,2,0,0,0,0,1,0,1,-87.7509459736217,41.9728167579355,0
13094100370000,2007,4,330000,202,3750,81,792,3,2,0,0,0,0,1,0,1,-87.7509459736217,41.9728167579355,0
13094130360000,2004,6,210000,203,3919,95,1139,6,3,1,0,0,1,1.5,0,1,-87.753064731479,41.9718790107958,0
13094210270000,2004,2,335000,211,3654,95,1628,8,4,1,0,0,0,2,0,1,-87.7544022549065,41.9700381165514,0
13094250330000,2007,2,452500,211,5040,87,2002,6,4,0,0,0,0,2,1,0,-87.7534177390457,41.969133180373,0
13094290190000,2004,5,615000,212,6300,92,5415,5,2,0,0,0,1,2,0,0,-87.754839,41.9682015,1
13094290190000,2007,9,835000,212,6300,92,5415,5,2,0,0,0,1,2,0,0,-87.754839,41.9682015,1
13094290290000,1990,4,133200,211,4725,95,2094,10,4,1,0,0,1,2,0,1,-87.7534835052975,41.9682176666283,0
13103080160000,2009,10,160000,203,3100,90,1369,7,4,1,0,0,1,2,0,1,-87.7455147884188,41.9710664619186,0
13104000370000,1997,6,158000,203,3810,77,1220,6,3,1,0,0,1,1,0,1,-87.737182,41.97399,1
13104000370000,2006,5,385000,203,3810,77,1220,6,3,1,0,0,1,1,0,1,-87.737182,41.97399,1
13104070100000,1995,11,145360,203,3937,80,1469,5,2,1,0,0,1,2,1,0,-87.7352045,41.9727615,0
13104100050000,1995,9,140000,202,4929,83,760,4,2,1,0,0,1,1,0,1,-87.7312232372882,41.9721610790961,1
13104100070000,2009,9,302000,202,4929,81,760,7,3,1,0,0,1,1,0,1,-87.730996,41.9721635,1
13104100070000,2013,8,280000,202,4929,81,760,7,3,1,0,0,1,1,0,1,-87.730996,41.9721635,1
13104160300000,2001,6,240000,203,3810,82,1270,6,3,1,0,0,1,1,1,0,-87.7333954705638,41.9709582440885,1
13104180090000,1997,5,190000,211,4318,80,2272,10,4,1,0,0,0,2,1,0,-87.7314520051356,41.9709132646614,1
13104220220000,1991,5,113000,202,3810,83,961,5,2,1,0,0,1,1,0,1,-87.735818,41.969252,1
13104220220000,1996,10,120000,202,3810,83,961,5,2,1,0,0,1,1,0,1,-87.735818,41.969252,1
13104220220000,2001,11,252000,202,3810,83,961,5,2,1,0,0,1,1,0,1,-87.735818,41.969252,1
13104220220000,2005,5,356000,202,3810,83,961,5,2,1,0,0,1,1,0,1,-87.735818,41.969252,1
13104220220000,2010,10,315000,202,3810,83,961,5,2,1,0,0,1,1,0,1,-87.735818,41.969252,1
13104230060000,1993,7,135000,203,3810,80,1310,5,2,1,0,0,1,1,0,1,-87.735114,41.9694255,1
13104230060000,2007,8,325000,203,3810,80,1310,5,2,1,0,0,1,1,0,1,-87.735114,41.9694255,1
13104230060000,2015,7,316000,203,3810,80,1310,5,2,1,0,0,1,1,0,1,-87.735114,41.9694255,1
13113080200000,2005,8,425000,203,4847,80,1740,5,3,0,0,0,0,2,1,0,-87.7236395862335,41.9734289855225,0
13113120140000,2001,9,187000,203,3750,83,1242,5,3,0,0,0,0,1,1,0,-87.7192350344868,41.9724407559154,0
13113180100000,1992,4,120000,203,3750,84,1224,6,3,1,0,0,1,1,1,0,-87.721642,41.9710865,1
13113250040000,1995,7,145000,211,4688,81,2414,7,4,0,0,0,0,2,0,1,-87.7228269218097,41.9697200126906,0
13113250040000,2003,3,445000,211,4688,81,2414,7,4,0,0,0,0,2,0,1,-87.7228269218097,41.9697200126906,0
13114280150000,1993,6,105000,205,3750,92,1232,6,3,1,0,0,1,1,0,1,-87.7125195,41.9693415,0
13114280150000,1998,4,130000,205,3750,92,1232,6,3,1,0,0,1,1,0,1,-87.7125195,41.9693415,0
13114280150000,2007,7,357000,205,3750,92,1232,6,3,1,0,0,1,1,0,1,-87.7125195,41.9693415,0
13121200440000,2010,4,430000,211,4368,46,3252,12,6,1,1,0,0,2.5,0,1,-87.7026733484382,41.9763933984412,1
13122100270000,1995,6,160000,207,3750,46,1850,7,3,1,0,0,0,1.5,0,0,-87.6982727153996,41.9806494990253,1
13122100270000,2006,8,475000,207,3750,46,1850,7,3,1,0,0,0,1.5,0,0,-87.6982727153996,41.9806494990253,1
13123180070000,1993,8,225000,211,4375,81,3096,12,5,0,0,0,0,2.5,0,1,-87.7008773906943,41.9714860034826,1
13123180070000,2005,8,561000,211,4375,81,3096,12,5,0,0,0,0,2.5,0,1,-87.7008773906943,41.9714860034826,1
13131300020000,2006,11,623000,206,3750,84,2391,8,4,1,0,1,1,1.5,0,1,-87.7018335,41.9628165,1
13132320180000,2012,1,335000,211,5625,89,3656,9,6,1,0,0,0,3,0,1,-87.6915188332628,41.9625309978313,1
13132320180000,2016,4,775000,211,5625,89,3656,9,6,1,0,0,0,3,0,1,-87.6915188332628,41.9625309978313,1
13133000270000,1997,3,105000,203,3125,85,1026,4,2,1,0,0,1,1,1,0,-87.7073400582948,41.9600397465961,1
13133020250000,1993,10,98000,211,3623,96,924,4,2,1,0,0,1,1,0,1,-87.705405,41.959598,0
13133200260000,1993,8,128000,203,4688,90,1032,5,2,1,0,0,1,1,0,1,-87.7023419975785,41.956688000193,0
13133200260000,2006,9,380000,203,4688,90,1032,5,2,1,0,0,1,1,0,1,-87.7023419975785,41.956688000193,0
13133250210000,1990,12,107000,203,4250,80,1252,6,3,1,0,0,1,1,0,1,-87.7059653083079,41.9551562476455,1
13133250210000,1996,8,134000,203,4250,80,1252,6,3,1,0,0,1,1,0,1,-87.7059653083079,41.9551562476455,1
13134030290000,1991,4,155000,206,5676,94,2271,8,4,1,1,0,0,2.5,0,1,-87.6921092534397,41.9600115245142,0
13134030290000,1993,6,207500,206,5676,94,2271,8,4,1,1,0,0,2.5,0,1,-87.6921092534397,41.9600115245142,0
13134030290000,2001,8,455000,206,5676,94,2271,8,4,1,1,0,0,2.5,0,1,-87.6921092534397,41.9600115245142,0
13141230290000,2004,7,210000,203,3906,95,1236,6,3,1,0,0,1,1.5,0,1,-87.7245241079253,41.9615959987541,0
13141230290000,2006,5,620000,203,3906,95,1236,6,3,1,0,0,1,1.5,0,1,-87.7245241079253,41.9615959987541,0
13141240380000,2004,1,245000,212,3131,92,2092,7,4,0,1,0,1,1,0,1,-87.723107241708,41.9612592259725,0
13141240380000,2007,8,330000,212,3131,92,2092,7,4,0,1,0,1,1,0,1,-87.723107241708,41.9612592259725,0
13141240380000,2011,4,285000,212,3131,92,2092,7,4,0,1,0,1,1,0,1,-87.723107241708,41.9612592259725,0
13141280080000,1996,9,98000,203,3750,89,882,5,2,1,0,0,0,1,1,0,-87.718936,41.962155,0
13141280080000,2001,2,206000,203,3750,89,882,5,2,1,0,0,0,1,1,0,-87.718936,41.962155,0
13142070200000,2015,12,250000,202,4080,95,598,6,3,1,0,0,0,1,1,0,-87.7101931481206,41.9658461686881,0
13142210110000,1993,10,120000,203,4200,101,1735,8,5,1,0,0,1,2,0,1,-87.7172015,41.962326,1
13143010140000,1996,7,149200,203,4688,96,1231,6,3,1,0,0,1,1,0,1,-87.7262234951475,41.960061500063,0
13143010140000,2009,8,292500,203,4688,96,1231,6,3,1,0,0,1,1,0,1,-87.7262234951475,41.960061500063,0
13143080150000,2004,12,200000,202,4688,95,702,3,2,0,0,0,0,1,1,0,-87.7273890048525,41.9580314999369,0
13143080150000,2016,5,55000,202,4688,95,702,3,2,0,0,0,0,1,1,0,-87.7273890048525,41.9580314999369,0
13143250100000,2003,10,295000,211,3780,96,1656,8,4,1,0,0,1,2,0,0,-87.7187687565464,41.9565530147217,0
13143270090000,1991,4,133000,205,4410,110,1548,7,3,1,0,1,1,1,0,1,-87.7260619022269,41.9544927438531,0
13143270090000,1998,6,268000,205,4410,110,1548,7,3,1,0,1,1,1,0,1,-87.7260619022269,41.9544927438531,0
13143270090000,2007,5,521000,205,4410,110,1548,7,3,1,0,1,1,1,0,1,-87.7260619022269,41.9544927438531,0
13143270090000,2013,7,390000,205,4410,110,1548,7,3,1,0,1,1,1,0,1,-87.7260619022269,41.9544927438531,0
13144190420000,1998,8,180000,211,3047,93,2172,10,4,1,0,0,0,2,0,1,-87.7133265,41.9557945,1
13144210120000,1995,6,165000,211,4650,88,2090,10,4,1,0,0,0,2,0,1,-87.7091984946249,41.9572828333723,1
13144220230000,2006,11,340000,203,4650,100,1323,6,3,1,0,0,1,2,0,1,-87.7110582381115,41.9563811244138,0
13151040120000,1993,2,128000,205,7800,114,1900,9,4,1,0,0,1,2,0,1,-87.7423977566405,41.9669694799685,0
13151120080000,1990,6,170500,205,5858,93,1920,6,4,0,0,0,1,2,0,0,-87.7423469198651,41.9653664992153,0
13151120080000,1996,7,248800,205,5858,93,1920,6,4,0,0,0,1,2,0,0,-87.7423469198651,41.9653664992153,0
13151120080000,2007,5,655000,205,5858,93,1920,6,4,0,0,0,1,2,0,0,-87.7423469198651,41.9653664992153,0
13152050110000,1997,6,185500,211,4092,90,2136,10,4,1,0,0,0,2,0,1,-87.7313537711845,41.9675292411778,1
13152170180000,1991,9,140000,211,3500,82,1760,10,4,1,0,0,1,2,0,1,-87.7341975804516,41.9649132877893,0
13152190040000,1997,7,111000,202,2750,95,840,4,2,0,0,0,0,1,0,0,-87.732414151502,41.9642567815024,0
13152190040000,2011,6,89000,202,2750,95,840,4,2,0,0,0,0,1,0,0,-87.732414151502,41.9642567815024,0
13154040170000,2008,3,800000,212,6516,73,3750,7,4,0,0,0,1,1,0,1,-87.7299027038848,41.9604744880728,1
13154090170000,2016,9,665000,204,7332,79,2440,9,6,0,0,0,1,2,1,0,-87.7330335,41.957804,1
13161040100000,2007,6,475000,205,6000,95,1768,7,3,0,0,0,0,2,1,0,-87.7621848738418,41.9666342784309,0
13161060080000,2003,12,305000,212,3828,102,2200,10,6,1,0,0,0,4,0,0,-87.7596574868216,41.9671641518569,0
13161090040000,1997,8,214000,211,4688,88,3632,10,6,1,0,0,0,2,0,1,-87.7618279555622,41.9662205066057,1
13161090240000,2001,1,277425,211,4000,80,2418,10,4,1,0,0,0,2,1,0,-87.7607480150747,41.9658146213441,1
13161150190000,2008,6,181500,202,2625,81,592,5,2,0,0,0,0,1,1,0,-87.7646475,41.9640265,0
13162040120000,1991,5,130000,202,3690,66,954,5,2,1,0,0,1,1,0,0,-87.752278,41.9673675,1
13162040120000,2016,6,253000,202,3690,66,954,5,2,1,0,0,1,1,0,0,-87.752278,41.9673675,1
13162190210000,1997,6,158000,203,3726,77,1274,6,3,1,0,0,0,1,0,1,-87.7516566802566,41.963812484095,1
13162270330000,2004,4,421000,211,3125,31,2052,8,4,0,0,0,0,2,0,1,-87.7514952401968,41.9609581886317,1
13163020120000,2002,9,301000,211,3750,80,2822,10,6,1,0,0,0,2,0,1,-87.7609104735923,41.9602952586934,1
13163020120000,2004,1,326500,211,3750,80,2822,10,6,1,0,0,0,2,0,1,-87.7609104735923,41.9602952586934,1
13163220200000,2004,3,317000,204,4023,90,2022,10,7,1,0,1,1,1.5,0,1,-87.7594725,41.954447,1
13164020130000,1999,6,189900,205,6500,93,1672,6,3,1,0,0,0,1.5,0,1,-87.750892,41.9600365,0
13164050180000,2001,10,227000,203,4375,95,1265,8,5,1,0,0,1,2,0,1,-87.751417,41.959498,0
13164050180000,2006,10,365000,203,4375,95,1265,8,5,1,0,0,1,2,0,1,-87.751417,41.959498,0
13164070170000,2004,11,435000,211,3750,90,2304,11,4,1,0,0,0,2,0,1,-87.7553722674725,41.9585364820404,1
13164080120000,2013,5,273000,211,3750,87,2276,6,4,0,0,0,0,2,1,0,-87.7534685,41.958561,0
13164260020000,2014,6,299000,211,4563,90,2496,12,4,0,0,0,0,2,0,1,-87.7543828743624,41.9548077733573,1
13171050600000,2016,11,240000,202,4080,50,918,6,4,1,1,0,1,1.5,0,0,-87.7814532227326,41.9668840256341,1
13171070610000,1998,7,130000,202,4290,94,900,4,2,0,0,0,0,1,0,0,-87.7816820469952,41.9650020026031,0
13171070610000,2006,3,340000,202,4290,94,900,4,2,0,0,0,0,1,0,0,-87.7816820469952,41.9650020026031,0
13171170110000,1999,11,117000,202,4660,90,704,4,2,0,0,0,0,1,1,0,-87.7852458800724,41.9608707735492,0
13171210080000,2005,4,315000,203,4660,82,1354,6,4,0,0,0,1,1,1,0,-87.7803683746263,41.9612437441756,0
13172020070000,2009,1,220000,203,4688,95,1196,6,3,1,0,0,1,1.5,0,0,-87.7715309741988,41.9674652575339,0
13172110330000,2000,10,185000,203,4000,79,1069,5,2,1,1,0,1,1,0,0,-87.7705974716334,41.965265258129,1
13172150130000,1990,10,126500,203,4000,80,1518,6,3,1,0,0,1,1,0,1,-87.7706977696233,41.9647379972672,1
13172170230000,1990,8,115000,203,4465,51,1034,5,2,1,1,0,0,1,0,1,-87.776736,41.962411,1
13172170230000,2002,2,233500,203,4465,51,1034,5,2,1,1,0,0,1,0,1,-87.776736,41.962411,1
13173010870000,1994,9,152000,203,5586,47,1114,4,3,0,0,0,0,1,1,0,-87.785137,41.958013,0
13173021090000,1999,7,113000,202,4650,46,924,4,2,0,0,0,0,1,0,1,-87.7822275,41.957624,1
13173130030000,1994,10,130000,203,3906,91,1434,7,4,1,0,0,1,1,1,0,-87.7814267963768,41.9563209961342,1
13173130030000,2003,4,315000,203,3906,91,1434,7,4,1,0,0,1,1,1,0,-87.7814267963768,41.9563209961342,1
13174030330000,2004,12,312500,203,3750,78,1339,6,3,1,0,0,1,1,0,1,-87.7724455,41.959234,1
13174070020000,1998,9,150000,203,3750,78,1103,6,3,1,0,0,0,1,0,1,-87.7693622144625,41.9592780001053,1
13174070020000,2000,3,180000,203,3750,78,1103,6,3,1,0,0,0,1,0,1,-87.7693622144625,41.9592780001053,1
13174070020000,2004,11,274000,203,3750,78,1103,6,3,1,0,0,0,1,0,1,-87.7693622144625,41.9592780001053,1
13174170070000,2006,8,349500,203,4688,80,1059,4,2,0,0,0,0,2,0,1,-87.771616509705,41.9553644998734,0
13174200160000,1994,1,134500,203,3750,81,1427,6,3,1,1,0,1,1,0,1,-87.7674262197375,41.9553410071362,1
13174200160000,2005,5,312000,203,3750,81,1427,6,3,1,1,0,1,1,0,1,-87.7674262197375,41.9553410071362,1
13174280040000,2015,3,450000,203,4375,80,1439,5,3,1,0,0,1,1,0,1,-87.767921,41.9545885,1
13174280140000,2005,7,390000,203,3544,79,1116,5,3,1,0,1,1,1,0,1,-87.767411,41.954874,1
13191040460000,2015,8,245000,202,3810,55,828,4,2,1,0,0,1,1,0,1,-87.8019705057392,41.9517164902638,1
13191090380000,2009,11,240000,203,3720,48,1070,4,2,0,0,0,0,1,1,0,-87.8062830760982,41.9494602466395,0
13191230230000,2006,7,250000,202,3696,90,987,4,2,1,0,0,1,1,0,0,-87.8000839659178,41.9481662407669,0
13191280050000,1999,1,159000,202,3788,80,864,6,3,1,0,0,0,1,0,1,-87.8054645,41.9464895,0
13191280260000,2003,9,291750,211,3787,95,1728,8,4,0,0,0,0,2,0,1,-87.8049224700905,41.9460089801914,1
13191340170000,2000,11,190000,202,3695,51,841,5,2,1,0,0,1,1,0,1,-87.7975920341198,41.9465622602541,1
13191340170000,2004,10,300000,202,3695,51,841,5,2,1,0,0,1,1,0,1,-87.7975920341198,41.9465622602541,1
13193010280000,1996,9,152000,203,3810,73,1255,5,3,0,0,0,1,1,0,1,-87.8048685,41.9446215,0
13193010280000,1999,7,186000,203,3810,73,1255,5,3,0,0,0,1,1,0,1,-87.8048685,41.9446215,0
13193150310000,2008,2,295500,203,3100,36,1040,5,2,1,0,0,0,1,0,1,-87.7974395530515,41.9428047391188,1
13194020360000,2000,9,175000,203,3750,39,1145,5,3,1,0,0,0,1,0,0,-87.7926214633046,41.9441747408756,1
13194150240000,2002,3,229000,203,3690,90,1242,5,3,0,0,0,1,1,1,0,-87.7865837403174,41.94270098467,0
13194160120000,2004,9,324000,204,4375,73,2073,7,3,1,0,0,1,1,0,1,-87.79544060069,41.9406177581386,1
13194160120000,2009,11,185000,204,4375,73,2073,7,3,1,0,0,1,1,0,1,-87.79544060069,41.9406177581386,1
13194170330000,2012,11,168000,205,4375,64,1329,5,3,0,0,0,0,1,1,0,-87.7936877584399,41.9402755172075,1
13194220180000,1991,11,136500,203,3720,76,1517,6,4,1,1,0,1,2,0,1,-87.7901505,41.9410485,1
13194220180000,1995,5,162500,203,3720,76,1517,6,4,1,1,0,1,2,0,1,-87.7901505,41.9410485,1
13194220180000,2001,6,276500,203,3720,76,1517,6,4,1,1,0,1,2,0,1,-87.7901505,41.9410485,1
13194320290000,1998,10,210000,211,3750,51,2084,8,4,1,0,0,1,2,0,1,-87.78886,41.938889,1
13194320290000,2004,10,400000,211,3750,51,2084,8,4,1,0,0,1,2,0,1,-87.78886,41.938889,1
13194320290000,2016,6,299000,211,3750,51,2084,8,4,1,0,0,1,2,0,1,-87.78886,41.938889,1
13201030290000,1996,7,179000,203,4059,82,1150,7,4,1,0,0,1,1,1,0,-87.7801997402512,41.9514247697078,1
13201090350000,2001,6,193500,203,3100,93,1260,6,3,1,0,0,1,1.5,0,1,-87.7850675219017,41.949574236056,0
13201090350000,2012,6,185000,203,3100,93,1260,6,3,1,0,0,1,1.5,0,1,-87.7850675219017,41.949574236056,0
13202210250000,1994,4,153000,203,6875,92,1442,6,4,1,0,0,1,2,0,0,-87.7730565,41.9478955,0
13204110300000,1999,8,172000,204,3750,77,1968,10,6,1,0,0,1,2.5,0,1,-87.7673642599048,41.9433952592476,1
13204210150000,2007,6,183500,203,3750,52,1024,5,2,1,0,0,1,1,0,0,-87.7759562076918,41.940783228925,1
13204210150000,2007,7,241000,203,3750,52,1024,5,2,1,0,0,1,1,0,0,-87.7759562076918,41.940783228925,1
13204210150000,2011,6,230000,203,3750,52,1024,5,2,1,0,0,1,1,0,0,-87.7759562076918,41.940783228925,1
13204220220000,2001,12,256000,211,4065,87,1573,8,4,1,0,0,1,2,0,1,-87.77309,41.940582,0
13204240030000,2003,10,333000,203,4410,77,1520,6,4,1,0,0,1,2.5,0,1,-87.7685742583456,41.9410262236705,1
13211200170000,1994,3,129000,205,4125,82,2088,7,4,1,0,0,0,1.5,0,1,-87.7647014710309,41.9483827586236,0
13211200170000,2015,3,435000,205,4125,82,2088,7,4,1,0,0,0,1.5,0,1,-87.7647014710309,41.9483827586236,0
13211250190000,1996,5,152500,203,3780,80,1152,4,3,1,0,0,0,1,1,0,-87.7651807434565,41.9461119853734,1
13211250190000,1999,5,188257,203,3780,80,1152,4,3,1,0,0,0,1,1,0,-87.7651807434565,41.9461119853734,1
13211250190000,2003,2,228000,203,3780,80,1152,4,3,1,0,0,0,1,1,0,-87.7651807434565,41.9461119853734,1
13211250190000,2005,7,365000,203,3780,80,1152,4,3,1,0,0,0,1,1,0,-87.7651807434565,41.9461119853734,1
13212000340000,1990,5,142000,204,3075,89,1935,7,4,1,0,0,1,2,0,1,-87.7553005,41.952634,1
13212000340000,1992,8,159000,204,3075,89,1935,7,4,1,0,0,1,2,0,1,-87.7553005,41.952634,1
13212050100000,1992,5,128500,203,4674,83,1036,4,2,0,0,0,0,1,1,0,-87.7535535045638,41.952136671396,0
13212050230000,1992,12,125500,202,3690,84,960,4,2,1,0,0,0,1,1,0,-87.7542569760072,41.9517458813615,1
13212050230000,2010,1,228000,202,3690,84,960,4,2,1,0,0,0,1,1,0,-87.7542569760072,41.9517458813615,1
13212220370000,2014,3,303000,211,3720,94,2046,9,4,1,0,0,1,2,0,1,-87.7504372156378,41.9485615008435,0
